date,min,max,avg
2002-09-30,0.6,16.7,8.299999999999999
2002-10-01,0.5,16.6,6.928571428571429
2002-10-02,0.5,16.6,10.260000000000002
2002-10-03,1.8,16.2,9.016666666666666
2002-10-04,0.5,16.2,8.216666666666667
2002-10-05,0.5,16.7,9.419999999999998
2002-10-06,1.8,18.0,13.125
2002-10-07,1.9,18.0,11.16
2002-10-08,1.9,15.8,8.549999999999999
2002-10-09,3.2,14.1,8.78
2002-10-10,2.5,14.1,9.260000000000002
2002-10-11,1.1,16.0,9.22
2002-10-12,1.1,16.0,9.96
2002-10-13,0.2,13.8,8.066666666666665
2002-10-14,0.2,12.7,7.4
2002-10-15,0.3,11.8,6.659999999999999
2002-10-16,1.1,10.1,5.18
2002-10-17,0.7,16.4,8.3
2002-10-18,0.7,16.4,9.82
2002-10-19,1.0,18.5,10.78
2002-10-20,3.4,18.5,11.92
2002-10-21,2.1,15.7,9.74
2002-10-22,1.3,15.6,8.15
2002-10-23,1.3,15.6,10.2
2002-10-24,4.0,15.1,10.38
2002-10-25,3.6,14.7,10.02
2002-10-26,4.0,14.7,9.64
2002-10-27,1.1,11.8,7.7
2002-10-28,1.1,12.5,8.0
2002-10-29,3.6,13.6,8.1
2002-10-30,1.9,13.6,8.4
2002-10-31,1.8,15.6,7.133333333333334
2002-11-01,1.8,15.6,9.78
2002-11-02,2.7,16.1,8.666666666666668
2002-11-03,1.5,16.1,10.14
2002-11-04,1.2,15.4,6.8
2002-11-05,0.7,17.3,8.6
2002-11-06,0.1,17.3,8.775
2002-11-07,0.1,17.7,10.82
2002-11-08,1.1,18.1,11.44
2002-11-09,1.1,18.1,9.575
2002-11-10,2.1,17.0,9.933333333333334
2002-11-11,2.9,17.1,11.4
2002-11-12,0.6,17.3,10.84
2002-11-13,0.6,17.3,10.44
2002-11-14,1.0,16.3,9.96
2002-11-15,1.4,16.0,8.45
2002-11-16,1.4,18.2,8.883333333333333
2002-11-17,1.7,18.2,9.716666666666669
